Id,smiles
258,CC(C)OC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)NCC[N+](C)(Cc2ccc3ccccc3c2)Cc2ccc3ccccc3c2)cc1
259,O=[N+]([O-])c1cccc(C#CCO[N-][C+]2CN3CCC2C3)c1
260,CCOC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)NC2CCN(Cc3ccc(OC)cc3)C2)cc1
261,CC(=O)NCC(CC1C[C@H]2CC[C@H](C1)N2C)(c1ccccc1)c1ccccc1
262,O=C(O[C@H]1C[N+]2(CCOc3ccccc3)CCC1CC2)N(Cc1cccs1)c1ccccc1
263,CC1(C(=O)O[C@H]2C[N+]3(CCCOc4ccccc4)CCC2CC3)c2ccccc2-c2ccccc21
264,C/C(C#Cc1ccccc1)=C\CO/N=C1\CN2CCC1C2
265,COC(=O)c1c(C)[nH]c2ccc3c(c12)CN1CCc2ccccc2C1O3
266,C[N+]1(C)C2CCC1CC(OC(=O)N(Cc1cccc(C#N)c1)c1ccsc1)C2
267,CN1[C@@H]2CC[C@@H]1CC(CC(C(=O)NCc1ccccc1)(c1ccccc1)c1ccccc1)C2
268,C[N+]1(C)C2CCC1CC(OC(=O)N(Cc1ccoc1)c1ccccc1)C2
269,CCOC(=O)c1c(C)[nH]c2ccc3c(c12)CN1CCc2cc(OCC)ccc2C1O3
270,O=C(O[C@H]1C[N+]2(CCOc3ccccc3)CCC1CC2)N(Cc1ccsc1)c1ccccc1
271,CC(C)(C)O/N=C1\CN2CCC1C2
272,O=C(O[C@H]1C[N+]2(CCCOc3ccccc3)CCC1CC2)[C@](O)(c1cccs1)C1CCCC1
273,CCOC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(C(=O)c3ccccc3)cc2)C(=O)N[C@H]2CC[N+](C)(Cc3ccc4c(c3)OCO4)C2)cc1
274,Cc1nc(C(=O)N2CCOC3(CCN(Cc4ccc(Cl)cc4)CC3)C2)cs1
275,CCN1CCN(c2ccc(NC(=O)c3ccc(C)cc3)cc2Cl)CC1
276,CN1CCC2=C(C1)c1nsnc1SC2
277,O=C(O[C@H]1C[N+]2(CCCOc3ccccc3)CCC1CC2)[C@@](O)(c1ccccc1)c1cccs1
278,CCCN(C(=O)O[C@H]1CN2CCC1CC2)c1ccccc1
279,CN1C2CCC1CC(OC(=O)N(Cc1cccs1)c1ccccc1)C2
280,CCCCN(C(=O)O[C@H]1C[N+]2(CCCc3cccs3)CCC1CC2)c1ccccc1
281,CC(C)OC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N2CC[N+](C)(CC3CCCCC3)CC2)cc1
282,O=C(C1CCN(c2cc(Oc3ccc(F)cc3F)ncn2)CC1)N1Cc2ccccc2C1
283,CCOC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(OC)c(OC)c2)C(=O)N[C@H]2CC[N+](C)(Cc3ccc4c(c3)OCO4)C2)cc1
284,O=C(c1cccnc1)N1CCC2(CCN(Cc3ccccc3)CC2)CC1
285,CC(C)OC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N(C)Cc2n(C)cc[n+]2C)cc1
286,CCOC(=O)c1ccc(NC(=O)N[C@H](Cc2ccc(O)cc2)C(=O)N[C@@H]2CCN(Cc3ccc(O)cc3)C2)cc1
287,O=C(N[C@H]1CN2CCC1CC2)C(O)(c1cccs1)c1cccs1
288,O=C(O[C@H]1CN2CCC1CC2)N(Cc1cc(F)c(F)c(F)c1)c1cccc(F)c1
289,C[N+](C)(C)CC#CCOC(=O)Nc1cccc(Cl)c1
290,CCN1CC=C(c2ccccc2)C(C(=O)OCCc2ccccc2)C1
291,O=C(O[C@H]1C[N+]2(CCCOc3ccccc3)CCC1CC2)C(c1cccs1)c1cccs1
292,Fc1cccc(C#CCO/N=C2\CN3CCC2C3)c1
293,O=C(O[C@H]1C[N+]2(CCc3ccccc3)CCC1CC2)N(Cc1ccccc1)c1ccccc1
294,N#Cc1ccc(CN2CCC(NC(=O)[C@H](Cc3ccc(O)cc3)NC(=O)Nc3ccc(C(=O)NCc4ccccc4)cc3)C2)cc1
295,CCCCCCC[N+]12CCC(CC1)[C@@H](OC(=O)C1(O)c3ccccc3-c3ccccc31)C2.[Br-]
296,CC(C)OC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)NC2CCN(Cc3ccc(O)cc3)C2)cc1
297,CCN1CCN(c2ccc(NC(=O)c3ccccc3)cc2Cl)CC1
298,C[N+]1(C)C2CCC1CC(OC(=O)N(Cc1ccccc1)c1cccs1)C2
299,CCC#CCO/N=C1\CN2CCC1C2
300,CCN1CCC(c2ccccc2)=C(C(=O)OCC(C)C)C1
301,O=C(c1ccc(CO)o1)N1CCOC2(CCN(Cc3ccc(Cl)cc3)CC2)C1
302,O=C(O[C@H]1C[N+]2(CCCc3cccs3)CCC1CC2)N(Cc1cccs1)c1ccccc1
303,CCCCCCOC(=O)[C@H]1CN(CC)CC[C@H]1c1ccccc1
